,URLs,Year_Released,Title,IMDB Ids,Cast,Plot_Summary,Review,Genre,Released Date,Plot Keywords,Duration,Age of content
2950,https://www.imdb.com//title/tt0362797/?ref_=fn_al_tt_1,1985.0,Karmyudh ,tt0362797,"With Mithun Chakraborty, Anita Raj, Pran Sikand, Amrish Puri","""An honest and diligent police officer is killed and her wife, Geeta, ensures that their son Vijay avenges his death. Embroiled in a web of treachery and politics, can Vijay accomplish his goal."",""","""Geeta is proud of her police inspector husband, Ashwini, who is honest and diligent. But that pride soon turns to sorrow, as he is shot and killed right outside their doorstep. Devastated by his death, Geeta brings up her son, Vijay (Mithun), and ensures that he gets employed with the city&apos;s police force. Vijay is honest and diligent as his father was, and is assigned to rein the ring-leader named &quot;Spider&quot;. His investigations lead him to suspect a very close friend of his father, Sohanlal Puri (Amrish Puri, of course), one who had come forward and honored him with a gold medal, one who is rich and influential beyond compare, and quite capable of killing again to maintain his position.\n\nThe well-staged rambunctious action scenes, which are plenty, and the acting lifts this police actioner above the average zone. It&apos;s derivative to a degree, but the conviction of the performances ring home, making this quite enjoyable. The confrontation between Mithun and Amrish Puri, who is at his villainous best, features sharp dialogue. The film ends on a high, with an exciting fight. Cutie Anita Raj kicks major behind, too."",""reviewRating""","[""Action""]","""1985-01-01""","{""total"":0","""2H10M""",37.0
2951,https://www.imdb.com//title/tt0374039/?ref_=fn_al_tt_1,1978.0,Mera Rakshak ,tt0374039,Thyagaraajan,"""Orphaned Bijli works on a farm owned by widowed, wealthy and arrogant Avinash Rai. She has no one to call her own save and except for her pet goat, Ramu, who often comes to protect her from molesters like Mangal. She then meets wi..."",""aggregateRating""","""Person"",""url""","[""Action"",""Crime"",""Drama""]","""1978-02-18""","""pet goat""","""2H37M""",44.0
2952,https://www.imdb.com//title/tt0427400/?ref_=fn_al_tt_1,1989.0,Jaaydaad ,tt0427400,"With Shashi Kapoor, Raj Babbar, Madhavi, Anupam Kher","""Advocate Anjali had been betrayed in love, and as a result has become an embittered woman, hating all men. She is assigned as a public prosecutor to ensure that accused, Rajesh Srivastav, gets hanged for homicide. She succeeds, bu..."",""aggregateRating""","""Shashi Kapoor""},{""@type""", , , ,"""2H9M""",33.0
2953,https://www.imdb.com//title/tt0388748/?ref_=fn_al_tt_1,1988.0,Aurat Teri Yehi Kahani ,tt0388748,"With Shoma Anand, Vikas Anand, Raj Babbar, Mohan Choti","""Shortly after giving birth to Savitri, her mom passes away, leaving her disabled dad, Dharamraj, no alternative save to re-marry Champa, who gives birth to a son, Ketan. Champa is very cruel to Savitri and severely slaps and beats..."",""aggregateRating""","""Shoma Anand""},{""@type""","[""Drama""]","""1988-01-01""","{""total"":0","""2H29M""",34.0
2954,https://www.imdb.com//title/tt0178210/?ref_=fn_al_tt_1,1979.0,Aatish ,tt0178210,"With Jeetendra, Neetu Singh, Dheeraj Kumar, Sujit Kumar","""A wealthy man, Rai, has a no-good son and is glad to have found trustworthy Anand to help him with his business. But Anand is actually part of a conspiracy against Rai."",""aggregateRating""","""/name/nm0420090/"",""name""","[""Action""]","""1979-02-23""","{""total"":0","""2H19M""",43.0
2955,https://www.imdb.com//title/tt0177486/?ref_=fn_al_tt_1,1970.0,Aag Aur Daag ,tt0177486,Salaam,"""Bombay-based Young Raja witnesses his parents commit suicide after being cheated and defeated in a game of cards by an unknown male. He grows up under the mentor-ship of Madanlal, who witnessed the cheating incident, with only one..."",""aggregateRating""","""Person"",""url""", , , ,"""2H20M""",52.0
2956,https://www.imdb.com//title/tt9795264/?ref_=fn_al_tt_1,2019.0,Risknamaa ,tt9795264,"With Aarun Nagar, Sachin Khari, Ravi Verma, Pramod Moutho","""Sher Singh is the Sarpanch of his village. Whose same order for all, that whoever loves, will get the death punishment only. In this way Sher Singh has killed so many boys and girls, who loves each other. But one day that Sarpanch..."",""aggregateRating""","""/name/nm7125624/"",""name""","[""Thriller""]","""2019-03-15""","{""total"":0","""2H3M""",3.0
2957,https://www.imdb.com//title/tt0368239/?ref_=fn_al_tt_1,1962.0,Sangeet Samrat Tansen ,tt0368239,Tripathi,"""Tanu was born dumb, and it was through a miracle at a Hindu temple that he got his voice back. His vocal talents did not go unnoticed by Sage Haridas, who decided to make him his disciple, and asked him and his childhood sweethear..."",""aggregateRating""","""Person"",""url""", , , , ,60.0
2958,https://www.imdb.com//title/tt0453335/?ref_=fn_al_tt_1,,Rishte-Naate ,tt0453335, ,"""Person"",""url""","//www.imdb.com/title/tt0453335/"" property=""og", , , , ,
2959,https://www.imdb.com//title/tt0391187/?ref_=fn_al_tt_1,2002.0,Ghaav: The Wound ,tt0391187, ," The Wound"",""image""","""Person"",""url""", , , , ,20.0
2960,https://www.imdb.com//title/tt0242639/?ref_=fn_al_tt_1,1969.0,Mahua ,tt0242639,"With Shiv Kumar, Anjana Mumtaz, Premnath Malhotra, Murad","""While playing his flute one day in the countryside, Brahmdesh, comes across a beautiful young woman. He is attracted to her and is told that her name is Mahua. When he is about to introduce himself, she stops him and calls him &quot;Pa..."",""","""Movie is below average (in fact bakwas). However, Dono ne Kiya song is very good to listen."",""reviewRating""", , , ,"""2H17M""",53.0
2961,https://www.imdb.com//title/tt0062748/?ref_=fn_al_tt_1,1968.0,Bambai Raat Ki Bahon Mein ,tt0062748,"With Surekha, Madhavi, David Abraham, Prakash","""A news reporter becomes a suspect after a robbery and a homicide aboard an aircraft."",""aggregateRating""","""Surekha""},{""@type""", , , ,"""2H16M""",54.0
2962,"https://www.imdb.com/""/name/nm0151274/?ref_=fn_al_tt_1",,404 Error - IMDb</title>],, , , , , , , ,
2963,https://www.imdb.com//title/tt0417131/?ref_=fn_al_tt_1,,Shubh Kaamna - IMDb</title>],tt0417131,Viswanath,"""Ratan (Rakesh Roshan) is a self-styled, and rather compulsive do-gooder. His manner often alienates him from his superiors and bosses, and he often ends up getting fired. He comes across Sujata (Rati Agnihotri) and her family, and..."",""","""i don&apos;t like to revel the story otherwise it will lost your charm to watch this film. film was remake of Telugu film. film have good story line but parallel another track of RATIAGNIHOTRI&apos;S sister track was quite boring. film have very emotionally scene at the same time there is few unnecessary scene. i salute to RAKESH ROSHAN to chose a social &amp; cultural film rather than doing a action film of that era. film USB key is PANCHAM music. at that time music was not noticed but now days the film music is quite popular among PANCHAM&apos;S fan, particularly IS DIL NE SOCHA HAI JO. RAKESH ROSHAN is good, RATI AGNIHOTRI is good but to cute or beautiful for this realistic role. rest of the cast OK."",""reviewRating""","[""Comedy"",""Drama""]","""1983-07-22""","{""total"":0","""2H18M""",
2964,https://www.imdb.com//title/tt3430920/?ref_=fn_al_tt_1,2015.0,Ek Mutthi Aasmaan ,tt3430920,"Kalpana struggles to fulfil the dreams and aspirations set by her mother, Kamla, a domestic worker who does everything she can to provide a decent life for her."" data-id=""main"" name=""description""/><meta content=""Reviews, Showtimes, DVDs, Photos, User Ratings, Synopsis, Trailers, Credits"" name=""keywords""/><script type=""application/ld+json"">{""@context""","""Kalpana struggles to fulfil the dreams and aspirations set by her mother, Kamla, a domestic worker who does everything she can to provide a decent life for her."",""aggregateRating""","""Person"",""url""","[""Drama""]","""2013-08-26""","""worker""", ,7.0
2965,https://www.imdb.com//title/tt0266832/?ref_=fn_al_tt_1,1974.0,Parinay ,tt0266832,"With Romesh Sharma, Shabana Azmi, Asha Sachdev, Dinesh Thakur","""Idealistic Ram&apos;s one ambition is to do something for his village. Rekha rich and young girl comes into his life who in spite of warnings, marries Ram and come to the village. Fed up with idling away her time, Rekha, in a huff, mov..."",""aggregateRating""","""Person"",""url""", , , , ,48.0
2966,https://www.imdb.com//title/tt0067000/?ref_=fn_al_tt_1,1971.0,Do Boond Pani ,tt0067000,"With Jalal Agha, Simi Garewal, Kiran Kumar, Madhu Chanda","""I am use data do not copyright"",""aggregateRating""","""Person"",""url""", , , ,"""2H21M""",51.0
2967,https://www.imdb.com//title/tt5473854/?ref_=fn_al_tt_1,1990.0,Naya Andaz ,tt5473854,"With Amitabh Bachchan, Mithun Chakraborty, Govinda, Kamal Haasan."" data-id=""main"" name=""description""/><meta content=""Reviews, Showtimes, DVDs, Photos, User Ratings, Synopsis, Trailers, Credits"" name=""keywords""/><script type=""application/ld+json"">{""@context""","12,""bestRating""","""Mithun Chakraborty""},{""@type""","[""Musical""]","""1990-01-01""","{""total"":0", ,32.0
2968,https://www.imdb.com//title/tt0416890/?ref_=fn_al_tt_1,1992.0,Khule-Aam ,tt0416890,"With Dharmendra, Shammi Kapoor, Neelam Kothari, Chunky Pandey","""Watch the full movie, Khule-Aam, only on Eros Now. Khule-Aam is a 1992 Indian Hindi film, directed by Arun Dutt. The film stars Dharmenda, Shammi Kapoor, Neelam, Chunky Pandey, Moushumi Chatterjee, Sadashiv Amrapurkar, Danny Denzo..."",""aggregateRating""","""/name/nm0004429/"",""name""","[""Action""]","""1992-04-23""","{""total"":0","""2H35M""",30.0
2969,https://www.imdb.com//title/tt0276150/?ref_=fn_al_tt_1,1973.0,Gaai Aur Gori ,tt0276150,Thirumugham,"""A woman must choose between an abusive husband and the cow who loves her unconditionally."",""aggregateRating""","""Shatrughan Sinha""},{""@type""", , , ,"""2H28M""",49.0
2970,https://www.imdb.com//title/tt0215743/?ref_=fn_al_tt_1,1957.0,Ek Gaon Ki Kahani ,tt0215743,"With Talat Mahmood, Mala Sinha, I.S","""Jaya lives in a village called Chandangaon in India along with her widower dad, Gokul, who works for a living as a compounder, but calls himself a Homeopathic doctor and dispenses Arnica for all kinds of ailments, especially since..."",""","""A very good love story made as a very good movie. Despite being a social drama it provides enough moments to laugh out loud. The movie belongs to Abhi Bhattacharya, who plays Ratan (which actually turns out to be the central character of the movie), with aplomb. Next notable contributor is Lalita Pawar. The lady with menacing eyes and dialogs delivers a powerful performance as Ratan&apos;s mother. Talat Mehmood is charismatic and does well but has no depth in his acting. That was the reason he could do only about a dozen movies as an actor, in his entire career. Mala Sinha and Nirupa Roy are first rate. Bipin Gupta plays a negative character, probably first and only time. Salil Choudhary music is excellent; 1) Raat Ne Kya Kya Khwaab Dikhaye, 2) Jhoome Re Neela Amber Jhoome, 3) Koi Dekh Lega, 4) Kahan Kubda Langda Loola, 5) Bole Pihu Pihu Papihara, 6) Chale Thummak Thummak Taare and 7) Holi. A very nice product, you should try to watch it."",""reviewRating""", , , ,"""2H17M""",65.0
2971,https://www.imdb.com//title/tt0391547/?ref_=fn_al_tt_1,1993.0,Zakhmi Rooh ,tt0391547,"With Moon Moon Sen, Jaaved Jaaferi, Raj Kiran, Mac Mohan","""Seema and Reema are lookalike step sisters.Shekar a dancer is in love with Seema he sees Reema smoking and drinking and slaps her mistakenly thinking her to be Seema,Reema goes to Bombay to revenge on her father Jugal Kishore who ..."",""","""This is one of the greatest movies ever made. \n\nTo comment on the plot, dialogue, characters or any other area which may validate my having seen this movie is to do the uninitiated a grave injustice. \n\nThis movie will change your life. \n\nVijay Gill is one of the great talents to have emerged from both Wisconsin and India in the last 20 years. \n\nDo yourself a favor and find this movie (if its even been committed to plastic or tape) and watch it. \n\nYou will never be the same, and will wonder why the magnificent Vijay Gill only has one credit to his name... so far.\n\nMoon Moon Sen is also in this movie. So is Javed Jaffrey and Master Himanshu Sandhu (He plays the plucky sidekick)."",""reviewRating""","[""Horror""]","""1993-01-01""","{""total"":0","""2H5M""",29.0
2972,https://www.imdb.com//title/tt0367001/?ref_=fn_al_tt_1,1979.0,Salaam Memsaab ,tt0367001,"With Govardhan Asrani, Zarina Wahab, Yogeeta Bali, Tom Alter","""Radha (Zarina Wahab) and Sunder (Asrani) and a child (Master Jeetu), are street singers, who earn their living singing and dancing on streets, especially in the posh area near the Taj Mahal Intercontinental Hotel opposite Gateway ..."",""aggregateRating""","""Person"",""url""", , , , ,43.0
2973,https://www.imdb.com//title/tt0481880/?ref_=fn_al_tt_1,2000.0,Meri Jung Ka Elaan ,tt0481880,"With Dharmendra, Sapna Sappu, Satnam Kaur, Amit Pachori","""Durga lives a poor lifestyle in Rajapur along with her brother, Kishan. She is of marriageable age and Kishan arranges her marriage with her childhood sweetheart, Shankar Singh and goes to the Singh residence to confirm this. Afte..."",""aggregateRating""","""Dharmendra""},{""@type""", , , , ,22.0
2974,https://www.imdb.com//title/tt0406007/?ref_=fn_al_tt_1,1956.0,Kaarnama ,tt0406007,"With Bibbo, Klawati, Ludden, Qamar."" data-id=""main"" name=""description""/><meta content=""Reviews, Showtimes, DVDs, Photos, User Ratings, Synopsis, Trailers, Credits"" name=""keywords""/><script type=""application/ld+json"">{""@context""","""Person"",""url""","""Iqbal Hussain""}]}</script><meta content=""https", , , , ,66.0
2975,https://www.imdb.com//title/tt0447559/?ref_=fn_al_tt_1,1963.0,Yeh Dil Kisko Doon ,tt0447559,Mishra,"""In search of love, a millionaire leaves his palatial home and roams the town disguised as a tramp. He meets and falls in love with a gypsy girl. But, trouble follows in the form of a carnival owner."",""aggregateRating""","""/name/nm0004434/"",""name""", , , ,"""1H56M""",59.0
2976,https://www.imdb.com//title/tt0352809/?ref_=fn_al_tt_1,1991.0,Sapnon Ka Mandir ,tt0352809,"With Jeetendra, Jaya Prada, Johny Lever, Gulshan Grover","""Sanjay and Sangeeta&apos;s happy married life is destroyed when their only son is kidnapped. The main suspects are Gulu, who has always pursued Sangeeta, and a blind beggar called Maulah Baba."",""aggregateRating""","""Person"",""url""", , , , ,31.0
2977,https://www.imdb.com//title/tt0396044/?ref_=fn_al_tt_1,2001.0,Hadh: Life on the Edge of Death ,tt0396044, ," Life on the Edge of Death"",""description""","""Somesh Agarwal""},{""@type""", , , , ,21.0
2978,https://www.imdb.com//title/tt1326149/?ref_=fn_al_tt_1,1993.0,Jeevan Ki Shatranj ,tt1326149,Chandrashekhar,"""AggregateRating"",""ratingCount""","""Avtar Gill""},{""@type""", , , , ,29.0
2979,https://www.imdb.com//title/tt0158612/?ref_=fn_al_tt_1,1953.0,Fareb ,tt0158612,"With Amar, Maya Dass, Kishore Kumar, Shakuntala Paranjpye."" data-id=""main"" name=""description""/><meta content=""Reviews, Showtimes, DVDs, Photos, User Ratings, Synopsis, Trailers, Credits"" name=""keywords""/><script type=""application/ld+json"">{""@context""","""Person"",""url""","""Ismat Chughtai""},{""@type""", , , , ,69.0
2980,https://www.imdb.com//title/tt0357602/?ref_=fn_al_tt_1,1978.0,Dil Se Mile Dil ,tt0357602,"With Bhisham Kohli, Shyamalee, Om Shivpuri, Abhi Bhattacharya","""A wealthy man, Amarnath, witnesses a fight between two men, and watches one kill the other. He comes to the assistant of the killer, Vijay Kumar, assists him so that he can re-establish himself, as well as disposes off the body. V..."",""","""Excellent plot and nice acting. Such kind of suspense based love stories were quite popular in 70s. The movie shows true love between Vijay and Aarti. The bank robbery shot is excellent.\n\nThe lead actor is actually a relative of legendary Devanand. The songs are excellent. They are mostly sung by Kishore Kumar, the legendary singer of 70s. Title song was a superhit and was played on &quot;Binaca Geetmala&quot; (a popular radio weekly song program) for many time. The movie was also a hit of 1978.\n\nThe dress and colour codes of 70&apos;s made the show even better. The beginning and climax of the movie is quite impressive."",""reviewRating""", , , , ,44.0
